"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1","glide lipo","glide hbond","glide metal","glide rewards","glide erotb","glide esite"
,"174 - minimized","181081","174.1","2025-11-14 21:08:26","2025-11-14 21:08:26","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",1,"34",true,true,"2020-3",-22469.496,0.066,4.436,13.781,862.273,978.471,-724.267,-2209.068,-21406.223,15.537,298.000,true,88139,23.794,-8.091,-12.095,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"","",,,,,,
,"44543377.0","181082","331_44543377.0.1","2025-11-14 21:08:26","2025-11-14 21:08:26","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_174",304,6,-8.758,-0.626,-1.508,-2.407,,-8.847,-14.311,-22.039,-36.350,9.167,-81.325,,25,191,0.089,,"","",-0.990,0.000,-2.875,-1.929,1.067,-0.100
,"25192450.0","181083","47_25192450.0.1","2025-11-14 21:08:26","2025-11-14 21:08:26","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,47,4420,true,0,2,51139,"W09IXWMxW2NIXWMoW09IXSlbY0hdYyhjMTIpT1tDQEhdKFtDSF09W0NIXTIpYzNbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTM=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0075,0.0000,0.0075,0.0000,0.000,0,0,0,"OPLS3e",21.138,true,"25192450.0-1","glide-grid_174",47,5,-8.537,-0.427,-1.159,-2.137,,-8.537,-29.044,-22.393,-51.437,0.487,-89.411,,1,208,0.000,,"","",-2.126,-0.289,0.000,-1.553,0.242,0.000
,"172440200.0","181084","333_172440200.0.1","2025-11-14 21:08:26","2025-11-14 21:08:26","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_174",306,7,-8.534,-0.474,-1.242,-2.194,,-8.592,-21.272,-18.022,-39.294,13.825,-81.896,,7,341,0.058,,"","",-1.246,0.000,-2.875,-1.097,0.494,-0.100
,"44543377.0","181085","331_44543377.0.1","2025-11-14 21:08:26","2025-11-14 21:08:26","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_174",304,6,-8.503,-0.607,-1.464,-2.337,,-8.592,-16.458,-20.019,-36.476,7.871,-80.672,,32,247,0.089,,"","",-0.930,0.000,-2.875,-1.929,1.067,-0.100
,"25192450.0","181086","47_25192450.0.1","2025-11-14 21:08:26","2025-11-14 21:08:26","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,47,4420,true,0,2,51139,"W09IXWMxW2NIXWMoW09IXSlbY0hdYyhjMTIpT1tDQEhdKFtDSF09W0NIXTIpYzNbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTM=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0075,0.0000,0.0075,0.0000,0.000,0,0,0,"OPLS3e",21.138,true,"25192450.0-1","glide-grid_174",47,5,-8.500,-0.425,-1.154,-2.127,,-8.500,-29.003,-22.159,-51.162,0.920,-88.754,,1,95,0.000,,"","",-2.126,-0.289,0.000,-1.553,0.242,0.000
,"172440200.0","181087","333_172440200.0.1","2025-11-14 21:08:26","2025-11-14 21:08:26","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_174",306,7,-8.481,-0.471,-1.235,-2.180,,-8.539,-22.604,-17.278,-39.882,12.610,-82.786,,7,398,0.058,,"","",-1.238,0.000,-2.875,-1.097,0.494,-0.100
,"44543377.0","181088","331_44543377.0.1","2025-11-14 21:08:26","2025-11-14 21:08:26","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_174",304,6,-8.165,-0.583,-1.406,-2.244,,-8.254,-8.351,-29.252,-37.603,5.302,-81.187,,19,5,0.089,,"","",0.000,0.000,-2.875,-1.929,1.067,-0.100
,"168476030.0","181089","329_168476030.0.1","2025-11-14 21:08:26","2025-11-14 21:08:26","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_174",302,7,-8.131,-0.478,-1.230,-2.121,,-8.190,-14.638,-24.062,-38.700,10.553,-80.965,,16,202,0.058,,"","",-0.022,0.000,-2.875,-1.635,0.785,-0.100
,"168476030.0","181090","329_168476030.0.1","2025-11-14 21:08:26","2025-11-14 21:08:26","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","174_SP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_174",302,7,-8.079,-0.475,-1.222,-2.108,,-8.138,-11.212,-24.330,-35.542,11.053,-77.255,,8,109,0.058,,"","",-0.102,0.000,-2.875,-1.635,0.785,-0.100
