"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1"
,"960 - minimized","107699","960.1","2025-11-14 19:32:40","2025-11-14 19:32:40","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",1,"53",true,true,"2020-3",-22578.210,0.067,3.262,13.754,823.829,977.582,-727.998,-2205.482,-21484.748,24.853,298.000,true,88139,23.829,-7.848,-12.052,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"",""
,"172470549.0","107700","335_172470549.0.1","2025-11-14 19:32:40","2025-11-14 19:32:40","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_960",308,8,-9.658,-0.537,-1.406,-2.482,-9.938,-9.938,-21.614,-23.935,-45.548,6.547,-53.569,-2.400,1,10,0.280,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172470549.0","107701","335_172470549.0.1","2025-11-14 19:32:40","2025-11-14 19:32:40","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_960",308,8,-9.591,-0.533,-1.396,-2.465,-9.871,-9.871,-21.676,-23.061,-44.736,7.913,-54.653,-2.400,1,22,0.280,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"168476030.0","107702","329_168476030.0.1","2025-11-14 19:32:40","2025-11-14 19:32:40","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_960",302,7,-9.436,-0.555,-1.427,-2.462,-9.494,-9.494,-18.311,-23.067,-41.378,5.786,-50.449,-2.400,1,9,0.058,1,"",""
,"44543377.0","107703","331_44543377.0.1","2025-11-14 19:32:40","2025-11-14 19:32:40","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_960",304,6,-9.368,-0.669,-1.613,-2.574,-9.457,-9.457,-15.599,-24.100,-39.699,0.000,-50.854,-2.218,1,3,0.089,1,"",""
,"172470549.0","107704","335_172470549.0.1","2025-11-14 19:32:40","2025-11-14 19:32:40","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_960",308,8,-9.267,-0.515,-1.349,-2.382,-9.547,-9.547,-22.064,-24.787,-46.851,6.273,-54.697,-2.400,1,29,0.280,3,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"44543377.0","107705","331_44543377.0.1","2025-11-14 19:32:40","2025-11-14 19:32:40","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_960",304,6,-9.232,-0.659,-1.589,-2.537,-9.321,-9.321,-15.665,-22.789,-38.454,2.910,-45.388,-2.218,1,42,0.089,2,"",""
,"172470549.0","107706","335_172470549.0.1","2025-11-14 19:32:40","2025-11-14 19:32:40","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_960",308,8,-9.231,-0.513,-1.344,-2.373,-9.511,-9.511,-20.361,-20.858,-41.219,3.412,-50.161,-2.400,1,33,0.280,4,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172470549.0","107707","335_172470549.0.1","2025-11-14 19:32:40","2025-11-14 19:32:40","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_960",308,8,-9.212,-0.512,-1.341,-2.368,-9.492,-9.492,-20.704,-21.336,-42.040,5.646,-48.997,-2.400,1,48,0.280,5,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"44543377.0","107708","331_44543377.0.1","2025-11-14 19:32:40","2025-11-14 19:32:40","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","960_XP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_960",304,6,-9.186,-0.656,-1.581,-2.524,-9.275,-9.275,-13.949,-23.067,-37.016,4.818,-45.853,-2.218,1,44,0.089,3,"",""
