"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1"
,"230 - minimized","69034","230.1","2025-11-14 19:32:08","2025-11-14 19:32:08","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",1,"36",true,true,"2020-3",-22514.392,0.047,2.503,13.566,868.445,977.121,-720.724,-2203.923,-21468.246,19.368,298.000,true,88139,24.034,-7.957,-12.008,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"",""
,"5281605.0","69035","37_5281605.0.1","2025-11-14 19:32:08","2025-11-14 19:32:08","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,37,291000,false,0,2,51139,"W2NIXTFjKFtPSF0pYyhbT0hdKWMoW09IXSljKGMxMiljKD1PKVtjSF1jKG8yKS1jM1tjSF1bY0hdW2NIXVtjSF1bY0hdMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0663,0.0000,0.0663,0.0451,0.045,0,0,0,"OPLS3e",9.869,true,"5281605.0-1","glide-grid_230",37,4,-8.480,-0.424,-1.151,-2.122,-8.525,-8.525,-26.616,-7.867,-34.483,4.839,-47.030,-1.440,1,2,0.045,1,"",""
,"52943499.0","69036","19_52943499.0.1","2025-11-14 19:32:08","2025-11-14 19:32:08","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,19,250000,false,0,2,51139,"W0NIM11bQ0gyXVtDSDJdW0NIMl1bQ0gyXVtDSDJdW0NIMl1bQ0gyXVtDSDJdW0NIMl1bQ0gyXVtDSDJdW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKWMxW09IXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0029,0.0000,0.0029,0.0000,0.000,0,0,0,"OPLS3e",19.061,true,"52943499.0-1","glide-grid_230",19,16,-8.024,-0.349,-0.992,-1.940,-8.024,-8.024,-28.011,-21.807,-49.818,8.492,-56.235,-2.098,1,7,0.000,1,"",""
,"49844555.0","69037","11_49844555.0.1","2025-11-14 19:32:08","2025-11-14 19:32:08","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,11,69000,false,0,2,51139,"W0NIM11bQ0gyXU9jMVtjSF1bY0hdYyhbY0hdYzFPW0NIMl1bQ0gzXSlbQ0gyXVtDSDJdYzJbY0hdW2NIXWMoW09IXSljKFtPSF0pYzJbT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0035,0.0000,0.0035,0.0000,0.000,0,0,0,"OPLS3e",25.412,true,"49844555.0-1","glide-grid_230",11,10,-7.975,-0.347,-0.986,-1.928,-7.975,-7.975,-31.587,-20.494,-52.082,5.662,-64.801,-2.108,1,30,0.000,1,"",""
,"49844402.0","69038","14_49844402.0.1","2025-11-14 19:32:08","2025-11-14 19:32:08","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,14,52000,false,0,2,51139,"W09IXWMxW2NIXVtjSF1jKGMoW09IXSljMVtPSF0pW0NIMl1bQ0gyXWMyW2NIXVtjSF1bY0hdYyhCcilbY0hdMg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0035,0.0000,0.0035,0.0000,0.000,0,0,0,"OPLS3e",19.989,true,"49844402.0-1","glide-grid_230",14,6,-7.905,-0.439,-1.151,-2.032,-7.905,-7.905,-21.806,-24.629,-46.434,2.466,-55.320,-0.960,1,1,0.000,1,"",""
,"5281605.0","69039","37_5281605.0.1","2025-11-14 19:32:08","2025-11-14 19:32:08","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,37,291000,false,0,2,51139,"W2NIXTFjKFtPSF0pYyhbT0hdKWMoW09IXSljKGMxMiljKD1PKVtjSF1jKG8yKS1jM1tjSF1bY0hdW2NIXVtjSF1bY0hdMw==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.0663,0.0000,0.0663,0.0451,0.045,0,0,0,"OPLS3e",9.869,true,"5281605.0-1","glide-grid_230",37,4,-7.902,-0.395,-1.072,-1.978,-7.947,-7.947,-27.583,-5.397,-32.980,1.768,-46.013,-1.440,1,18,0.045,2,"",""
,"49844555.0","69040","11_49844555.0.1","2025-11-14 19:32:08","2025-11-14 19:32:08","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,11,69000,false,0,2,51139,"W0NIM11bQ0gyXU9jMVtjSF1bY0hdYyhbY0hdYzFPW0NIMl1bQ0gzXSlbQ0gyXVtDSDJdYzJbY0hdW2NIXWMoW09IXSljKFtPSF0pYzJbT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0035,0.0000,0.0035,0.0000,0.000,0,0,0,"OPLS3e",25.412,true,"49844555.0-1","glide-grid_230",11,10,-7.873,-0.342,-0.973,-1.904,-7.873,-7.873,-29.315,-19.179,-48.494,10.035,-61.473,-2.108,1,28,0.000,2,"",""
,"49844555.0","69041","11_49844555.0.1","2025-11-14 19:32:08","2025-11-14 19:32:08","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,11,69000,false,0,2,51139,"W0NIM11bQ0gyXU9jMVtjSF1bY0hdYyhbY0hdYzFPW0NIMl1bQ0gzXSlbQ0gyXVtDSDJdYzJbY0hdW2NIXWMoW09IXSljKFtPSF0pYzJbT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0035,0.0000,0.0035,0.0000,0.000,0,0,0,"OPLS3e",25.412,true,"49844555.0-1","glide-grid_230",11,10,-7.851,-0.341,-0.971,-1.898,-7.851,-7.851,-30.266,-19.825,-50.091,4.593,-64.824,-2.108,1,37,0.000,3,"",""
,"49844555.0","69042","11_49844555.0.1","2025-11-14 19:32:08","2025-11-14 19:32:08","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,11,69000,false,0,2,51139,"W0NIM11bQ0gyXU9jMVtjSF1bY0hdYyhbY0hdYzFPW0NIMl1bQ0gzXSlbQ0gyXVtDSDJdYzJbY0hdW2NIXWMoW09IXSljKFtPSF0pYzJbT0hd","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0035,0.0000,0.0035,0.0000,0.000,0,0,0,"OPLS3e",25.412,true,"49844555.0-1","glide-grid_230",11,10,-7.843,-0.341,-0.970,-1.896,-7.843,-7.843,-28.491,-21.989,-50.479,5.817,-63.354,-2.108,1,17,0.000,4,"",""
,"471.0","69043","33_471.0.1","2025-11-14 19:32:08","2025-11-14 19:32:08","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","230_XP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,33,43700,true,0,2,51139,"W09IXWMoW2NIXTEpYyhbT0hdKVtjSF1bY0hdYzFbQ0BIXShbQ0BIXShDMj1PKVtPSF0pT2MoYzIzKVtjSF1jKFtPSF0pW2NIXWMzW09IXQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0451,0.0000,0.0451,0.0000,0.000,0,0,0,"OPLS3e",22.334,true,"471.0-1","glide-grid_230",33,6,-7.814,-0.355,-0.995,-1.910,-7.814,-7.814,-32.892,-9.215,-42.106,4.560,-48.485,-2.604,1,38,0.000,1,"",""
