"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1"
,"37 - minimized","59732","37.1","2025-11-14 19:32:01","2025-11-14 19:32:01","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",1,"30",true,true,"2020-3",-22340.919,0.046,1.500,13.998,853.639,988.424,-719.830,-2166.384,-21323.026,12.260,298.000,true,88139,24.105,-8.626,-11.791,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"",""
,"44543377.0","59733","331_44543377.0.1","2025-11-14 19:32:01","2025-11-14 19:32:01","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_37",304,6,-10.168,-0.726,-1.751,-2.794,-10.258,-10.258,-16.941,-24.645,-41.586,7.740,-48.472,-2.659,1,9,0.089,1,"",""
,"44543377.0","59734","331_44543377.0.1","2025-11-14 19:32:01","2025-11-14 19:32:01","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_37",304,6,-9.941,-0.710,-1.711,-2.732,-10.030,-10.030,-18.194,-20.502,-38.696,8.180,-47.711,-2.659,1,22,0.089,2,"",""
,"44543377.0","59735","331_44543377.0.1","2025-11-14 19:32:01","2025-11-14 19:32:01","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_37",304,6,-9.898,-0.707,-1.704,-2.720,-9.987,-9.987,-16.979,-23.323,-40.302,6.355,-47.700,-2.659,1,28,0.089,3,"",""
,"44543377.0","59736","331_44543377.0.1","2025-11-14 19:32:01","2025-11-14 19:32:01","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_37",304,6,-9.804,-0.700,-1.688,-2.694,-9.894,-9.894,-16.769,-22.760,-39.529,3.579,-47.669,-2.659,1,47,0.089,4,"",""
,"168476030.0","59737","329_168476030.0.1","2025-11-14 19:32:01","2025-11-14 19:32:01","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_37",302,7,-9.797,-0.576,-1.482,-2.556,-9.856,-9.856,-17.724,-22.142,-39.866,5.029,-47.221,-1.696,1,12,0.058,1,"",""
,"172446415.0","59738","334_172446415.0.1","2025-11-14 19:32:01","2025-11-14 19:32:01","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,334,7705,true,0,2,51139,"Tz1DKFtPSF0pW0NIMl1bQ0gyXVtQQEBdKD1PKShbT0hdKVtDSDJdW0NAQEhdKEMoPU8pW09IXSljMVtjSF1bY0hdYyhbT0hdKWMoW09IXSlbY0hdMQ==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0072,0.0062,0.0010,0.0000,0.006,-3,3,0,"OPLS3e",31.475,true,"172446415.0-1","glide-grid_37",307,9,-9.724,-0.463,-1.278,-2.404,-9.724,-9.724,-20.987,-17.422,-38.409,6.711,-44.796,-2.376,1,56,0.000,1,"",""
,"168476030.0","59739","329_168476030.0.1","2025-11-14 19:32:01","2025-11-14 19:32:01","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_37",302,7,-9.701,-0.571,-1.467,-2.531,-9.759,-9.759,-18.566,-22.258,-40.824,7.679,-47.261,-1.696,1,4,0.058,2,"",""
,"172470549.0","59740","335_172470549.0.1","2025-11-14 19:32:01","2025-11-14 19:32:01","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_37",308,8,-9.125,-0.507,-1.329,-2.345,-9.405,-9.405,-25.309,-17.287,-42.596,3.662,-48.257,-1.733,1,45,0.280,1,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
,"172470549.0","59741","335_172470549.0.1","2025-11-14 19:32:01","2025-11-14 19:32:01","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6ZJA","37_XP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,335,54700,true,0,2,51139,"W0NIM11PQyg9TylbQ0BASF0oW0NIMl1QKD1PKShbT0hdKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.2916,0.0000,0.2916,0.2800,0.280,-1,1,0,"OPLS3e",6.614,true,"172470549.0-1","glide-grid_37",308,8,-9.125,-0.507,-1.329,-2.345,-9.405,-9.405,-25.307,-17.287,-42.594,4.540,-52.181,-1.733,1,28,0.280,2,"This compound has an ester and may undergo hydrolysis at high or low pH.",""
