"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1","glide lipo","glide hbond","glide metal","glide rewards","glide erotb","glide esite"
,"200 - minimized","129397","200.1","2025-11-14 20:52:33","2025-11-14 20:52:33","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",1,"41",true,true,"2020-3",-22477.750,0.051,2.631,15.230,843.289,965.966,-719.705,-2184.134,-21412.045,13.651,298.000,true,88139,0.554,1.603,27.648,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"","",,,,,,
,"44543377.0","129398","331_44543377.0.1","2025-11-14 20:52:33","2025-11-14 20:52:33","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_200",304,6,-8.720,-0.623,-1.501,-2.396,,-8.809,-13.524,-24.206,-37.730,3.398,-84.321,,11,132,0.089,,"","",-0.666,0.000,-2.875,-1.929,1.067,-0.100
,"168476030.0","129399","329_168476030.0.1","2025-11-14 20:52:33","2025-11-14 20:52:33","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_200",302,7,-8.715,-0.513,-1.318,-2.274,,-8.774,-9.730,-24.981,-34.711,9.127,-80.523,,4,387,0.058,,"","",-0.512,-0.156,-2.875,-1.635,0.785,-0.146
,"44543377.0","129400","331_44543377.0.1","2025-11-14 20:52:33","2025-11-14 20:52:33","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_200",304,6,-8.684,-0.620,-1.495,-2.386,,-8.773,-13.462,-23.947,-37.409,2.620,-84.188,,11,321,0.089,,"","",-0.671,0.000,-2.875,-1.929,1.067,-0.100
,"168476030.0","129401","329_168476030.0.1","2025-11-14 20:52:33","2025-11-14 20:52:33","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_200",302,7,-8.593,-0.505,-1.300,-2.242,,-8.652,-4.898,-27.043,-31.941,13.742,-74.745,,13,342,0.058,,"","",-0.381,-0.154,-2.875,-1.635,0.785,-0.146
,"172440200.0","129402","333_172440200.0.1","2025-11-14 20:52:33","2025-11-14 20:52:33","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_200",306,7,-8.578,-0.477,-1.249,-2.205,,-8.636,-8.897,-25.667,-34.565,21.018,-69.798,,17,383,0.058,,"","",-0.439,-0.278,-2.875,-1.097,0.494,-0.146
,"172440200.0","129403","333_172440200.0.1","2025-11-14 20:52:33","2025-11-14 20:52:33","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_200",306,7,-8.457,-0.470,-1.231,-2.174,,-8.515,-7.868,-26.090,-33.958,16.621,-70.747,,10,302,0.058,,"","",-0.386,-0.199,-2.875,-1.097,0.494,-0.144
,"168476030.0","129404","329_168476030.0.1","2025-11-14 20:52:33","2025-11-14 20:52:33","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_200",302,7,-8.396,-0.494,-1.270,-2.190,,-8.455,-16.391,-18.646,-35.037,8.398,-79.383,,4,236,0.058,,"","",-0.773,-0.189,-2.875,-1.635,0.785,-0.151
,"44543377.0","129405","331_44543377.0.1","2025-11-14 20:52:33","2025-11-14 20:52:33","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_200",304,6,-8.123,-0.580,-1.398,-2.232,,-8.213,-14.359,-19.604,-33.963,5.720,-76.122,,11,353,0.089,,"","",-0.718,0.000,-2.875,-1.929,1.067,-0.100
,"44543377.0","129406","331_44543377.0.1","2025-11-14 20:52:33","2025-11-14 20:52:33","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6QSU","200_SP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_200",304,6,-8.109,-0.579,-1.396,-2.228,,-8.198,-14.730,-20.644,-35.373,3.976,-78.325,,33,284,0.089,,"","",-0.529,0.000,-2.875,-1.929,1.067,-0.100
