"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1","glide lipo","glide hbond","glide metal","glide rewards","glide erotb","glide esite"
,"628 - minimized","206448","628.1","2025-11-14 21:08:46","2025-11-14 21:08:46","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",1,"53",true,true,"2020-3",-22439.271,0.079,4.349,14.593,881.603,962.105,-721.683,-2206.772,-21384.279,15.162,298.000,true,88139,22.985,-8.213,-12.380,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"","",,,,,,
,"168476030.0","206449","329_168476030.0.1","2025-11-14 21:08:46","2025-11-14 21:08:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_628",302,7,-8.831,-0.519,-1.336,-2.304,,-8.889,-11.016,-24.763,-35.779,6.480,-94.016,,12,202,0.058,,"","",-0.717,0.000,-2.875,-1.635,0.785,-0.181
,"168476030.0","206450","329_168476030.0.1","2025-11-14 21:08:46","2025-11-14 21:08:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_628",302,7,-8.781,-0.517,-1.328,-2.291,,-8.840,-6.485,-28.408,-34.893,7.470,-92.294,,3,15,0.058,,"","",-0.609,0.000,-2.875,-1.635,0.785,-0.181
,"386821","206451","191_386821.1","2025-11-14 21:08:46","2025-11-14 21:08:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,191,2260,false,0,2,51139,"W0NIM11DKD1PKU4xW0NIMl1bQ0gyXU4oW0NIMl1bQ0gyXTEpYyhbY0hdMiljKEYpW2NIXWMoYzIzKWMoPU8pYyhDKD1PKVtPSF0pW2NIXW4zW0NIXTRbQ0gyXVtDSDJdNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.1217,0.1217,0.0000,0.1103,0.232,-1,1,0,"OPLS3e",45.735,true,"386821-1","glide-grid_628",186,4,-8.603,-0.319,-0.956,-2.003,,-8.713,-29.454,-16.212,-45.666,9.308,-90.266,,40,72,0.110,,"","",-1.410,-0.414,-2.300,-0.851,0.279,-0.111
,"172440200.0","206452","333_172440200.0.1","2025-11-14 21:08:46","2025-11-14 21:08:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_628",306,7,-8.519,-0.473,-1.240,-2.190,,-8.577,-22.803,-19.634,-42.437,10.077,-92.032,,10,383,0.058,,"","",-1.488,0.000,-2.300,-1.097,0.494,-0.100
,"44543377.0","206453","331_44543377.0.1","2025-11-14 21:08:46","2025-11-14 21:08:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_628",304,6,-8.343,-0.596,-1.436,-2.293,,-8.433,-13.779,-25.071,-38.850,4.485,-88.775,,28,8,0.089,,"","",-0.147,0.000,-2.875,-1.929,1.067,-0.100
,"10955673.0","206454","50_10955673.0.1","2025-11-14 21:08:46","2025-11-14 21:08:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,50,33200,true,0,2,51139,"W09IXWMxW2NIXWMoW09IXSlbY0hdYyhjMTIpT1tDQEhdKFtDSF09W0NIXTIpYzNbY0hdW2NIXVtjSF1bY0hdW2NIXTM=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0047,0.0000,0.0047,0.0000,0.000,0,0,0,"OPLS3e",20.968,true,"10955673.0-1","glide-grid_628",50,3,-8.292,-0.461,-1.207,-2.131,,-8.292,-19.653,-19.028,-38.681,2.779,-62.218,,3,388,0.000,,"","",-2.288,-0.696,0.000,-1.771,0.300,0.000
,"386821","206455","191_386821.1","2025-11-14 21:08:46","2025-11-14 21:08:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,191,2260,false,0,2,51139,"W0NIM11DKD1PKU4xW0NIMl1bQ0gyXU4oW0NIMl1bQ0gyXTEpYyhbY0hdMiljKEYpW2NIXWMoYzIzKWMoPU8pYyhDKD1PKVtPSF0pW2NIXW4zW0NIXTRbQ0gyXVtDSDJdNA==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",,0.1217,0.1217,0.0000,0.1103,0.232,-1,1,0,"OPLS3e",45.735,true,"386821-1","glide-grid_628",186,4,-8.244,-0.305,-0.916,-1.919,,-8.354,-22.034,-15.497,-37.531,0.870,-84.321,,27,273,0.110,,"","",-0.687,-0.608,-2.875,-0.852,0.279,-0.185
,"168476030.0","206456","329_168476030.0.1","2025-11-14 21:08:46","2025-11-14 21:08:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_628",302,7,-8.228,-0.484,-1.245,-2.147,,-8.286,-9.278,-21.868,-31.146,12.709,-82.102,,12,325,0.058,,"","",-0.616,0.000,-2.875,-1.635,0.785,-0.200
,"172440200.0","206457","333_172440200.0.1","2025-11-14 21:08:46","2025-11-14 21:08:46","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/SP/6ZJA","628_SP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_628",306,7,-8.135,-0.452,-1.184,-2.091,,-8.194,-25.319,-12.956,-38.275,14.154,-83.390,,7,224,0.058,,"","",-1.405,0.000,-2.875,-1.097,0.494,-0.100
