"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","PDB format version","Source Path","Source File","Source File Index","entry id backup","ran protassign","prepared","prepared with version","Potential Energy-OPLS3e","RMS Derivative-OPLS3e","Max Derivative-OPLS3e","Stretch Energy-OPLS3e","Bend Energy-OPLS3e","LJ-14 Energy-OPLS3e","El-14 Energy-OPLS3e","Van der Waals Energy-OPLS3e","Electrostatic Energy-OPLS3e","Dihedral Energy-OPLS3e","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","grid type","receptor","Line_Number","IC50","chiral flag","version","ct enhanced stereo status","mmshare version","input","cmdline","tautomer probability","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","flags","Force Field","Energy","Chiralities Consistent","Variant","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","XP GScore","glide gscore","glide evdw","glide ecoul","glide energy","glide einternal","glide emodel","XP HBond","glide confnum","glide posenum","glide eff state penalty","XP PoseRank","Chemistry Notes","EZ 1"
,"620 - minimized","33734","620.1","2025-11-14 19:16:44","2025-11-14 19:16:44","3.0","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",1,"58",true,true,"2020-3",-22359.503,0.048,2.676,13.703,821.168,969.361,-723.692,-2206.099,-21253.496,19.552,298.000,true,88139,0.949,1.529,27.340,25.000,25.000,25.000,10.000,10.000,10.000,"glide",true,,,,,,,"","",,,,,,,,,,"",,,"","",,,,,,,,,,,,,,,,,,,"",""
,"44543377.0","33735","331_44543377.0.1","2025-11-14 19:16:44","2025-11-14 19:16:44","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",2,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_620",304,6,-8.005,-0.572,-1.378,-2.200,-8.094,-8.094,-12.016,-25.281,-37.297,8.434,-45.347,-1.920,1,21,0.089,1,"",""
,"44543377.0","33736","331_44543377.0.1","2025-11-14 19:16:44","2025-11-14 19:16:44","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",3,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_620",304,6,-7.932,-0.567,-1.365,-2.180,-8.021,-8.021,-12.168,-24.771,-36.940,10.090,-44.188,-1.920,1,26,0.089,2,"",""
,"44543377.0","33737","331_44543377.0.1","2025-11-14 19:16:44","2025-11-14 19:16:44","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",4,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,331,17850,false,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0gyXWMxW2NIXVtjSF1jKFtPSF0pYyhbT0hdKVtjSF0x","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.1007,0.0000,0.1007,0.0892,0.089,-1,1,0,"OPLS3e",0.477,true,"44543377.0-1","glide-grid_620",304,6,-7.590,-0.542,-1.307,-2.086,-7.679,-7.679,-11.602,-20.203,-31.805,11.012,-41.851,-1.920,1,36,0.089,3,"",""
,"168476030.0","33738","329_168476030.0.1","2025-11-14 19:16:44","2025-11-14 19:16:44","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",5,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_620",302,7,-7.583,-0.446,-1.147,-1.978,-7.642,-7.642,-10.783,-15.311,-26.094,0.000,-27.960,-1.799,1,24,0.058,1,"",""
,"168476030.0","33739","329_168476030.0.1","2025-11-14 19:16:44","2025-11-14 19:16:44","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",6,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_620",302,7,-7.551,-0.444,-1.142,-1.970,-7.610,-7.610,-10.821,-14.840,-25.661,0.000,-26.044,-1.799,1,39,0.058,2,"",""
,"168476030.0","33740","329_168476030.0.1","2025-11-14 19:16:44","2025-11-14 19:16:44","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",7,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_620",302,7,-7.296,-0.429,-1.103,-1.903,-7.354,-7.354,-11.922,-14.546,-26.468,11.185,-25.426,-1.799,1,35,0.058,3,"",""
,"172440200.0","33741","333_172440200.0.1","2025-11-14 19:16:44","2025-11-14 19:16:44","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",8,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_620",306,7,-7.044,-0.391,-1.026,-1.811,-7.102,-7.102,-11.536,-17.583,-29.119,10.319,-19.054,-1.860,1,2,0.058,1,"",""
,"168476030.0","33742","329_168476030.0.1","2025-11-14 19:16:44","2025-11-14 19:16:44","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",9,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,329,1555,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdW2NIXWMoW09IXSljKFtPSF0pW2NIXTE=","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0688,0.0008,0.0681,0.0583,0.059,-2,2,0,"OPLS3e",13.491,true,"168476030.0-1","glide-grid_620",302,7,-7.016,-0.413,-1.061,-1.830,-7.074,-7.074,-10.014,-15.885,-25.899,0.000,-27.410,-1.799,1,8,0.058,4,"",""
,"172440200.0","33743","333_172440200.0.1","2025-11-14 19:16:44","2025-11-14 19:16:44","","/home/db/Documentos/David_Hito2/Glide/docking_results_6x/XP/6QSU","620_XP.maegz",10,"",,,"",,,,,,,,,,,,,,,,,,,,,,,"",,333,42550,true,0,2,51139,"Tz1QKFtPSF0pKFtPSF0pW0NIMl1bQ0BIXShDKD1PKVtPSF0pYzFbY0hdYyhbT0hdKWMoW09IXSlbY0hdYzFCcg==","J2VwaWtfcHl0aG9uJywgJy1waHQnLCAnMC4wJywgJy1waCcsICc3LjAnLCAnLXRuJywgJzgnLCAnLW1hJywgJzIwMCcsICctaW1hZScsICc8aW5maWxlLm1hZT4nLCAnLW9tYWUnLCAnPG91dGZpbGUubWFlPic=",1.000,0.0763,0.0004,0.0758,0.0583,0.059,-2,2,0,"OPLS3e",11.258,true,"172440200.0-1","glide-grid_620",306,7,-7.007,-0.389,-1.020,-1.801,-7.065,-7.065,-11.822,-16.870,-28.693,11.069,-19.103,-1.860,1,3,0.058,2,"",""
